NOK_per_kWh,EUR_per_kWh,EXR,time_start,time_end
0.0163,0.00165,9.8773,2022-07-29T03:00:00+02:00,2022-07-29T04:00:00+02:00
0.0161,0.00163,9.8773,2022-07-29T04:00:00+02:00,2022-07-29T05:00:00+02:00
0.0162,0.00164,9.8773,2022-07-29T05:00:00+02:00,2022-07-29T06:00:00+02:00
0.0165,0.00167,9.8773,2022-07-29T06:00:00+02:00,2022-07-29T07:00:00+02:00
0.01669,0.00169,9.8773,2022-07-29T07:00:00+02:00,2022-07-29T08:00:00+02:00
0.01798,0.00182,9.8773,2022-07-29T08:00:00+02:00,2022-07-29T09:00:00+02:00
0.02015,0.00204,9.8773,2022-07-29T09:00:00+02:00,2022-07-29T10:00:00+02:00
0.02568,0.0026,9.8773,2022-07-29T10:00:00+02:00,2022-07-29T11:00:00+02:00
0.02894,0.00293,9.8773,2022-07-29T11:00:00+02:00,2022-07-29T12:00:00+02:00
0.02934,0.00297,9.8773,2022-07-29T12:00:00+02:00,2022-07-29T13:00:00+02:00
0.02953,0.00299,9.8773,2022-07-29T13:00:00+02:00,2022-07-29T14:00:00+02:00
0.02934,0.00297,9.8773,2022-07-29T14:00:00+02:00,2022-07-29T15:00:00+02:00
0.02914,0.00295,9.8773,2022-07-29T15:00:00+02:00,2022-07-29T16:00:00+02:00
0.02855,0.00289,9.8773,2022-07-29T16:00:00+02:00,2022-07-29T17:00:00+02:00
0.02538,0.00257,9.8773,2022-07-29T17:00:00+02:00,2022-07-29T18:00:00+02:00
0.02874,0.00291,9.8773,2022-07-29T18:00:00+02:00,2022-07-29T19:00:00+02:00
0.02726,0.00276,9.8773,2022-07-29T19:00:00+02:00,2022-07-29T20:00:00+02:00
0.02568,0.0026,9.8773,2022-07-29T20:00:00+02:00,2022-07-29T21:00:00+02:00
0.01995,0.00202,9.8773,2022-07-29T21:00:00+02:00,2022-07-29T22:00:00+02:00
0.01827,0.00185,9.8773,2022-07-29T22:00:00+02:00,2022-07-29T23:00:00+02:00
0.01788,0.00181,9.8773,2022-07-29T23:00:00+02:00,2022-07-30T00:00:00+02:00
0.0319,0.00323,9.8773,2022-07-30T00:00:00+02:00,2022-07-30T01:00:00+02:00
0.02104,0.00213,9.8773,2022-07-30T01:00:00+02:00,2022-07-30T02:00:00+02:00
0.01758,0.00178,9.8773,2022-07-30T02:00:00+02:00,2022-07-30T03:00:00+02:00
0.01689,0.00171,9.8773,2022-07-30T03:00:00+02:00,2022-07-30T04:00:00+02:00
0.0165,0.00167,9.8773,2022-07-30T04:00:00+02:00,2022-07-30T05:00:00+02:00
0.0164,0.00166,9.8773,2022-07-30T05:00:00+02:00,2022-07-30T06:00:00+02:00
0.0165,0.00167,9.8773,2022-07-30T06:00:00+02:00,2022-07-30T07:00:00+02:00
0.01709,0.00173,9.8773,2022-07-30T07:00:00+02:00,2022-07-30T08:00:00+02:00
0.01699,0.00172,9.8773,2022-07-30T08:00:00+02:00,2022-07-30T09:00:00+02:00
0.01709,0.00173,9.8773,2022-07-30T09:00:00+02:00,2022-07-30T10:00:00+02:00
0.01738,0.00176,9.8773,2022-07-30T10:00:00+02:00,2022-07-30T11:00:00+02:00
0.01699,0.00172,9.8773,2022-07-30T11:00:00+02:00,2022-07-30T12:00:00+02:00
0.0165,0.00167,9.8773,2022-07-30T12:00:00+02:00,2022-07-30T13:00:00+02:00
0.0163,0.00165,9.8773,2022-07-30T13:00:00+02:00,2022-07-30T14:00:00+02:00
0.0162,0.00164,9.8773,2022-07-30T14:00:00+02:00,2022-07-30T15:00:00+02:00
0.0162,0.00164,9.8773,2022-07-30T15:00:00+02:00,2022-07-30T16:00:00+02:00
0.0162,0.00164,9.8773,2022-07-30T16:00:00+02:00,2022-07-30T17:00:00+02:00
0.0162,0.00164,9.8773,2022-07-30T17:00:00+02:00,2022-07-30T18:00:00+02:00
0.0163,0.00165,9.8773,2022-07-30T18:00:00+02:00,2022-07-30T19:00:00+02:00
0.0164,0.00166,9.8773,2022-07-30T19:00:00+02:00,2022-07-30T20:00:00+02:00
0.0163,0.00165,9.8773,2022-07-30T20:00:00+02:00,2022-07-30T21:00:00+02:00
0.0159,0.00161,9.8773,2022-07-30T21:00:00+02:00,2022-07-30T22:00:00+02:00
0.0157,0.00159,9.8773,2022-07-30T22:00:00+02:00,2022-07-30T23:00:00+02:00
0.0157,0.00159,9.8773,2022-07-30T23:00:00+02:00,2022-07-31T00:00:00+02:00
0.01808,0.00183,9.8773,2022-07-31T00:00:00+02:00,2022-07-31T01:00:00+02:00
0.01778,0.0018,9.8773,2022-07-31T01:00:00+02:00,2022-07-31T02:00:00+02:00
0.01778,0.0018,9.8773,2022-07-31T02:00:00+02:00,2022-07-31T03:00:00+02:00
0.01808,0.00183,9.8773,2022-07-31T03:00:00+02:00,2022-07-31T04:00:00+02:00
0.01847,0.00187,9.8773,2022-07-31T04:00:00+02:00,2022-07-31T05:00:00+02:00
0.01946,0.00197,9.8773,2022-07-31T05:00:00+02:00,2022-07-31T06:00:00+02:00
0.01966,0.00199,9.8773,2022-07-31T06:00:00+02:00,2022-07-31T07:00:00+02:00
0.01877,0.0019,9.8773,2022-07-31T07:00:00+02:00,2022-07-31T08:00:00+02:00
0.01936,0.00196,9.8773,2022-07-31T08:00:00+02:00,2022-07-31T09:00:00+02:00
0.02459,0.00249,9.8773,2022-07-31T09:00:00+02:00,2022-07-31T10:00:00+02:00
0.02924,0.00296,9.8773,2022-07-31T10:00:00+02:00,2022-07-31T11:00:00+02:00
0.02963,0.003,9.8773,2022-07-31T11:00:00+02:00,2022-07-31T12:00:00+02:00
0.02934,0.00297,9.8773,2022-07-31T12:00:00+02:00,2022-07-31T13:00:00+02:00
0.02914,0.00295,9.8773,2022-07-31T13:00:00+02:00,2022-07-31T14:00:00+02:00
0.02163,0.00219,9.8773,2022-07-31T14:00:00+02:00,2022-07-31T15:00:00+02:00
0.02874,0.00291,9.8773,2022-07-31T15:00:00+02:00,2022-07-31T16:00:00+02:00
0.02874,0.00291,9.8773,2022-07-31T16:00:00+02:00,2022-07-31T17:00:00+02:00
0.02094,0.00212,9.8773,2022-07-31T17:00:00+02:00,2022-07-31T18:00:00+02:00
0.02183,0.00221,9.8773,2022-07-31T18:00:00+02:00,2022-07-31T19:00:00+02:00
0.02884,0.00292,9.8773,2022-07-31T19:00:00+02:00,2022-07-31T20:00:00+02:00
0.03131,0.00317,9.8773,2022-07-31T20:00:00+02:00,2022-07-31T21:00:00+02:00
0.03171,0.00321,9.8773,2022-07-31T21:00:00+02:00,2022-07-31T22:00:00+02:00
0.03368,0.00341,9.8773,2022-07-31T22:00:00+02:00,2022-07-31T23:00:00+02:00
0.02538,0.00257,9.8773,2022-07-31T23:00:00+02:00,2022-08-01T00:00:00+02:00
0.01943,0.00197,9.8638,2022-08-01T00:00:00+02:00,2022-08-01T01:00:00+02:00
0.01904,0.00193,9.8638,2022-08-01T01:00:00+02:00,2022-08-01T02:00:00+02:00
0.01874,0.0019,9.8638,2022-08-01T02:00:00+02:00,2022-08-01T03:00:00+02:00
0.01815,0.00184,9.8638,2022-08-01T03:00:00+02:00,2022-08-01T04:00:00+02:00
0.01815,0.00184,9.8638,2022-08-01T04:00:00+02:00,2022-08-01T05:00:00+02:00
0.01884,0.00191,9.8638,2022-08-01T05:00:00+02:00,2022-08-01T06:00:00+02:00
0.01904,0.00193,9.8638,2022-08-01T06:00:00+02:00,2022-08-01T07:00:00+02:00
0.02979,0.00302,9.8638,2022-08-01T07:00:00+02:00,2022-08-01T08:00:00+02:00
0.03886,0.00394,9.8638,2022-08-01T08:00:00+02:00,2022-08-01T09:00:00+02:00
0.03452,0.0035,9.8638,2022-08-01T09:00:00+02:00,2022-08-01T10:00:00+02:00
0.0217,0.0022,9.8638,2022-08-01T10:00:00+02:00,2022-08-01T11:00:00+02:00
0.02002,0.00203,9.8638,2022-08-01T11:00:00+02:00,2022-08-01T12:00:00+02:00
0.01923,0.00195,9.8638,2022-08-01T12:00:00+02:00,2022-08-01T13:00:00+02:00
0.01815,0.00184,9.8638,2022-08-01T13:00:00+02:00,2022-08-01T14:00:00+02:00
0.01746,0.00177,9.8638,2022-08-01T14:00:00+02:00,2022-08-01T15:00:00+02:00
0.01736,0.00176,9.8638,2022-08-01T15:00:00+02:00,2022-08-01T16:00:00+02:00
0.01736,0.00176,9.8638,2022-08-01T16:00:00+02:00,2022-08-01T17:00:00+02:00
0.01726,0.00175,9.8638,2022-08-01T17:00:00+02:00,2022-08-01T18:00:00+02:00
0.01736,0.00176,9.8638,2022-08-01T18:00:00+02:00,2022-08-01T19:00:00+02:00
0.01766,0.00179,9.8638,2022-08-01T19:00:00+02:00,2022-08-01T20:00:00+02:00
0.01953,0.00198,9.8638,2022-08-01T20:00:00+02:00,2022-08-01T21:00:00+02:00
0.02081,0.00211,9.8638,2022-08-01T21:00:00+02:00,2022-08-01T22:00:00+02:00
0.01963,0.00199,9.8638,2022-08-01T22:00:00+02:00,2022-08-01T23:00:00+02:00
0.01904,0.00193,9.8638,2022-08-01T23:00:00+02:00,2022-08-02T00:00:00+02:00
0.02036,0.00205,9.9305,2022-08-02T00:00:00+02:00,2022-08-02T01:00:00+02:00
0.01986,0.002,9.9305,2022-08-02T01:00:00+02:00,2022-08-02T02:00:00+02:00
0.01956,0.00197,9.9305,2022-08-02T02:00:00+02:00,2022-08-02T03:00:00+02:00
0.01946,0.00196,9.9305,2022-08-02T03:00:00+02:00,2022-08-02T04:00:00+02:00
0.01946,0.00196,9.9305,2022-08-02T04:00:00+02:00,2022-08-02T05:00:00+02:00
0.01956,0.00197,9.9305,2022-08-02T05:00:00+02:00,2022-08-02T06:00:00+02:00
0.02056,0.00207,9.9305,2022-08-02T06:00:00+02:00,2022-08-02T07:00:00+02:00
0.02969,0.00299,9.9305,2022-08-02T07:00:00+02:00,2022-08-02T08:00:00+02:00
0.02085,0.0021,9.9305,2022-08-02T08:00:00+02:00,2022-08-02T09:00:00+02:00
0.02075,0.00209,9.9305,2022-08-02T09:00:00+02:00,2022-08-02T10:00:00+02:00
0.02046,0.00206,9.9305,2022-08-02T10:00:00+02:00,2022-08-02T11:00:00+02:00
0.02006,0.00202,9.9305,2022-08-02T11:00:00+02:00,2022-08-02T12:00:00+02:00
0.01956,0.00197,9.9305,2022-08-02T12:00:00+02:00,2022-08-02T13:00:00+02:00
0.01887,0.0019,9.9305,2022-08-02T13:00:00+02:00,2022-08-02T14:00:00+02:00
0.01797,0.00181,9.9305,2022-08-02T14:00:00+02:00,2022-08-02T15:00:00+02:00
0.01619,0.00163,9.9305,2022-08-02T15:00:00+02:00,2022-08-02T16:00:00+02:00
0.01549,0.00156,9.9305,2022-08-02T16:00:00+02:00,2022-08-02T17:00:00+02:00
0.015,0.00151,9.9305,2022-08-02T17:00:00+02:00,2022-08-02T18:00:00+02:00
0.0148,0.00149,9.9305,2022-08-02T18:00:00+02:00,2022-08-02T19:00:00+02:00
0.0148,0.00149,9.9305,2022-08-02T19:00:00+02:00,2022-08-02T20:00:00+02:00
0.0148,0.00149,9.9305,2022-08-02T20:00:00+02:00,2022-08-02T21:00:00+02:00
0.0148,0.00149,9.9305,2022-08-02T21:00:00+02:00,2022-08-02T22:00:00+02:00
0.0149,0.0015,9.9305,2022-08-02T22:00:00+02:00,2022-08-02T23:00:00+02:00
0.0149,0.0015,9.9305,2022-08-02T23:00:00+02:00,2022-08-03T00:00:00+02:00
0.01511,0.00153,9.8743,2022-08-03T00:00:00+02:00,2022-08-03T01:00:00+02:00
0.01461,0.00148,9.8743,2022-08-03T01:00:00+02:00,2022-08-03T02:00:00+02:00
0.01461,0.00148,9.8743,2022-08-03T02:00:00+02:00,2022-08-03T03:00:00+02:00
0.01481,0.0015,9.8743,2022-08-03T03:00:00+02:00,2022-08-03T04:00:00+02:00
0.0154,0.00156,9.8743,2022-08-03T04:00:00+02:00,2022-08-03T05:00:00+02:00
0.01521,0.00154,9.8743,2022-08-03T05:00:00+02:00,2022-08-03T06:00:00+02:00
0.01531,0.00155,9.8743,2022-08-03T06:00:00+02:00,2022-08-03T07:00:00+02:00
0.01531,0.00155,9.8743,2022-08-03T07:00:00+02:00,2022-08-03T08:00:00+02:00
0.0156,0.00158,9.8743,2022-08-03T08:00:00+02:00,2022-08-03T09:00:00+02:00
0.01787,0.00181,9.8743,2022-08-03T09:00:00+02:00,2022-08-03T10:00:00+02:00
0.01896,0.00192,9.8743,2022-08-03T10:00:00+02:00,2022-08-03T11:00:00+02:00
0.01896,0.00192,9.8743,2022-08-03T11:00:00+02:00,2022-08-03T12:00:00+02:00
0.01856,0.00188,9.8743,2022-08-03T12:00:00+02:00,2022-08-03T13:00:00+02:00
0.01846,0.00187,9.8743,2022-08-03T13:00:00+02:00,2022-08-03T14:00:00+02:00
0.01846,0.00187,9.8743,2022-08-03T14:00:00+02:00,2022-08-03T15:00:00+02:00
0.01856,0.00188,9.8743,2022-08-03T15:00:00+02:00,2022-08-03T16:00:00+02:00
0.01916,0.00194,9.8743,2022-08-03T16:00:00+02:00,2022-08-03T17:00:00+02:00
0.01876,0.0019,9.8743,2022-08-03T17:00:00+02:00,2022-08-03T18:00:00+02:00
0.01856,0.00188,9.8743,2022-08-03T18:00:00+02:00,2022-08-03T19:00:00+02:00
0.01817,0.00184,9.8743,2022-08-03T19:00:00+02:00,2022-08-03T20:00:00+02:00
0.01787,0.00181,9.8743,2022-08-03T20:00:00+02:00,2022-08-03T21:00:00+02:00
0.01708,0.00173,9.8743,2022-08-03T21:00:00+02:00,2022-08-03T22:00:00+02:00
0.01679,0.0017,9.8743,2022-08-03T22:00:00+02:00,2022-08-03T23:00:00+02:00
0.01659,0.00168,9.8743,2022-08-03T23:00:00+02:00,2022-08-04T00:00:00+02:00
0.01496,0.00151,9.9065,2022-08-04T00:00:00+02:00,2022-08-04T01:00:00+02:00
0.01516,0.00153,9.9065,2022-08-04T01:00:00+02:00,2022-08-04T02:00:00+02:00
0.01545,0.00156,9.9065,2022-08-04T02:00:00+02:00,2022-08-04T03:00:00+02:00
0.01536,0.00155,9.9065,2022-08-04T03:00:00+02:00,2022-08-04T04:00:00+02:00
0.01516,0.00153,9.9065,2022-08-04T04:00:00+02:00,2022-08-04T05:00:00+02:00
0.01526,0.00154,9.9065,2022-08-04T05:00:00+02:00,2022-08-04T06:00:00+02:00
0.01565,0.00158,9.9065,2022-08-04T06:00:00+02:00,2022-08-04T07:00:00+02:00
0.01595,0.00161,9.9065,2022-08-04T07:00:00+02:00,2022-08-04T08:00:00+02:00
0.01684,0.0017,9.9065,2022-08-04T08:00:00+02:00,2022-08-04T09:00:00+02:00
0.01684,0.0017,9.9065,2022-08-04T09:00:00+02:00,2022-08-04T10:00:00+02:00
0.01684,0.0017,9.9065,2022-08-04T10:00:00+02:00,2022-08-04T11:00:00+02:00
0.01674,0.00169,9.9065,2022-08-04T11:00:00+02:00,2022-08-04T12:00:00+02:00
0.01714,0.00173,9.9065,2022-08-04T12:00:00+02:00,2022-08-04T13:00:00+02:00
0.01694,0.00171,9.9065,2022-08-04T13:00:00+02:00,2022-08-04T14:00:00+02:00
0.01763,0.00178,9.9065,2022-08-04T14:00:00+02:00,2022-08-04T15:00:00+02:00
0.01773,0.00179,9.9065,2022-08-04T15:00:00+02:00,2022-08-04T16:00:00+02:00
0.01803,0.00182,9.9065,2022-08-04T16:00:00+02:00,2022-08-04T17:00:00+02:00
0.01783,0.0018,9.9065,2022-08-04T17:00:00+02:00,2022-08-04T18:00:00+02:00
0.01724,0.00174,9.9065,2022-08-04T18:00:00+02:00,2022-08-04T19:00:00+02:00
0.01654,0.00167,9.9065,2022-08-04T19:00:00+02:00,2022-08-04T20:00:00+02:00
0.01595,0.00161,9.9065,2022-08-04T20:00:00+02:00,2022-08-04T21:00:00+02:00
0.01575,0.00159,9.9065,2022-08-04T21:00:00+02:00,2022-08-04T22:00:00+02:00
0.01555,0.00157,9.9065,2022-08-04T22:00:00+02:00,2022-08-04T23:00:00+02:00
0.01555,0.00157,9.9065,2022-08-04T23:00:00+02:00,2022-08-05T00:00:00+02:00
0.01487,0.00149,9.982,2022-08-05T00:00:00+02:00,2022-08-05T01:00:00+02:00
0.01467,0.00147,9.982,2022-08-05T01:00:00+02:00,2022-08-05T02:00:00+02:00
0.01467,0.00147,9.982,2022-08-05T02:00:00+02:00,2022-08-05T03:00:00+02:00
0.01457,0.00146,9.982,2022-08-05T03:00:00+02:00,2022-08-05T04:00:00+02:00
0.01457,0.00146,9.982,2022-08-05T04:00:00+02:00,2022-08-05T05:00:00+02:00
0.01457,0.00146,9.982,2022-08-05T05:00:00+02:00,2022-08-05T06:00:00+02:00
0.01457,0.00146,9.982,2022-08-05T06:00:00+02:00,2022-08-05T07:00:00+02:00
0.01467,0.00147,9.982,2022-08-05T07:00:00+02:00,2022-08-05T08:00:00+02:00
0.01477,0.00148,9.982,2022-08-05T08:00:00+02:00,2022-08-05T09:00:00+02:00
0.01467,0.00147,9.982,2022-08-05T09:00:00+02:00,2022-08-05T10:00:00+02:00
0.01457,0.00146,9.982,2022-08-05T10:00:00+02:00,2022-08-05T11:00:00+02:00
0.01447,0.00145,9.982,2022-08-05T11:00:00+02:00,2022-08-05T12:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T12:00:00+02:00,2022-08-05T13:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T13:00:00+02:00,2022-08-05T14:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T14:00:00+02:00,2022-08-05T15:00:00+02:00
0.01447,0.00145,9.982,2022-08-05T15:00:00+02:00,2022-08-05T16:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T16:00:00+02:00,2022-08-05T17:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T17:00:00+02:00,2022-08-05T18:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T18:00:00+02:00,2022-08-05T19:00:00+02:00
0.01447,0.00145,9.982,2022-08-05T19:00:00+02:00,2022-08-05T20:00:00+02:00
0.01447,0.00145,9.982,2022-08-05T20:00:00+02:00,2022-08-05T21:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T21:00:00+02:00,2022-08-05T22:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T22:00:00+02:00,2022-08-05T23:00:00+02:00
0.01437,0.00144,9.982,2022-08-05T23:00:00+02:00,2022-08-06T00:00:00+02:00
0.01447,0.00145,9.982,2022-08-06T00:00:00+02:00,2022-08-06T01:00:00+02:00
0.01447,0.00145,9.982,2022-08-06T01:00:00+02:00,2022-08-06T02:00:00+02:00
0.01447,0.00145,9.982,2022-08-06T02:00:00+02:00,2022-08-06T03:00:00+02:00
0.01437,0.00144,9.982,2022-08-06T03:00:00+02:00,2022-08-06T04:00:00+02:00
0.01437,0.00144,9.982,2022-08-06T04:00:00+02:00,2022-08-06T05:00:00+02:00
0.01437,0.00144,9.982,2022-08-06T05:00:00+02:00,2022-08-06T06:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T06:00:00+02:00,2022-08-06T07:00:00+02:00
0.01467,0.00147,9.982,2022-08-06T07:00:00+02:00,2022-08-06T08:00:00+02:00
0.01477,0.00148,9.982,2022-08-06T08:00:00+02:00,2022-08-06T09:00:00+02:00
0.01487,0.00149,9.982,2022-08-06T09:00:00+02:00,2022-08-06T10:00:00+02:00
0.01477,0.00148,9.982,2022-08-06T10:00:00+02:00,2022-08-06T11:00:00+02:00
0.01477,0.00148,9.982,2022-08-06T11:00:00+02:00,2022-08-06T12:00:00+02:00
0.01467,0.00147,9.982,2022-08-06T12:00:00+02:00,2022-08-06T13:00:00+02:00
0.01467,0.00147,9.982,2022-08-06T13:00:00+02:00,2022-08-06T14:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T14:00:00+02:00,2022-08-06T15:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T15:00:00+02:00,2022-08-06T16:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T16:00:00+02:00,2022-08-06T17:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T17:00:00+02:00,2022-08-06T18:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T18:00:00+02:00,2022-08-06T19:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T19:00:00+02:00,2022-08-06T20:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T20:00:00+02:00,2022-08-06T21:00:00+02:00
0.01457,0.00146,9.982,2022-08-06T21:00:00+02:00,2022-08-06T22:00:00+02:00
0.01447,0.00145,9.982,2022-08-06T22:00:00+02:00,2022-08-06T23:00:00+02:00
0.01447,0.00145,9.982,2022-08-06T23:00:00+02:00,2022-08-07T00:00:00+02:00
0.01008,0.00101,9.982,2022-08-07T00:00:00+02:00,2022-08-07T01:00:00+02:00
0.00858,0.00086,9.982,2022-08-07T01:00:00+02:00,2022-08-07T02:00:00+02:00
0.00709,0.00071,9.982,2022-08-07T02:00:00+02:00,2022-08-07T03:00:00+02:00
0.00699,0.0007,9.982,2022-08-07T03:00:00+02:00,2022-08-07T04:00:00+02:00
0.00809,0.00081,9.982,2022-08-07T04:00:00+02:00,2022-08-07T05:00:00+02:00
0.00978,0.00098,9.982,2022-08-07T05:00:00+02:00,2022-08-07T06:00:00+02:00
0.01208,0.00121,9.982,2022-08-07T06:00:00+02:00,2022-08-07T07:00:00+02:00
0.01437,0.00144,9.982,2022-08-07T07:00:00+02:00,2022-08-07T08:00:00+02:00
0.01487,0.00149,9.982,2022-08-07T08:00:00+02:00,2022-08-07T09:00:00+02:00
0.01497,0.0015,9.982,2022-08-07T09:00:00+02:00,2022-08-07T10:00:00+02:00
0.01607,0.00161,9.982,2022-08-07T10:00:00+02:00,2022-08-07T11:00:00+02:00
0.01637,0.00164,9.982,2022-08-07T11:00:00+02:00,2022-08-07T12:00:00+02:00
0.01657,0.00166,9.982,2022-08-07T12:00:00+02:00,2022-08-07T13:00:00+02:00
0.01667,0.00167,9.982,2022-08-07T13:00:00+02:00,2022-08-07T14:00:00+02:00
0.01687,0.00169,9.982,2022-08-07T14:00:00+02:00,2022-08-07T15:00:00+02:00
0.01717,0.00172,9.982,2022-08-07T15:00:00+02:00,2022-08-07T16:00:00+02:00
0.01777,0.00178,9.982,2022-08-07T16:00:00+02:00,2022-08-07T17:00:00+02:00
0.01847,0.00185,9.982,2022-08-07T17:00:00+02:00,2022-08-07T18:00:00+02:00
0.01737,0.00174,9.982,2022-08-07T18:00:00+02:00,2022-08-07T19:00:00+02:00
0.01787,0.00179,9.982,2022-08-07T19:00:00+02:00,2022-08-07T20:00:00+02:00
0.01807,0.00181,9.982,2022-08-07T20:00:00+02:00,2022-08-07T21:00:00+02:00
0.01747,0.00175,9.982,2022-08-07T21:00:00+02:00,2022-08-07T22:00:00+02:00
0.01697,0.0017,9.982,2022-08-07T22:00:00+02:00,2022-08-07T23:00:00+02:00
0.01687,0.00169,9.982,2022-08-07T23:00:00+02:00,2022-08-08T00:00:00+02:00
0.016,0.00161,9.9405,2022-08-08T00:00:00+02:00,2022-08-08T01:00:00+02:00
0.01541,0.00155,9.9405,2022-08-08T01:00:00+02:00,2022-08-08T02:00:00+02:00
0.01491,0.0015,9.9405,2022-08-08T02:00:00+02:00,2022-08-08T03:00:00+02:00
0.01481,0.00149,9.9405,2022-08-08T03:00:00+02:00,2022-08-08T04:00:00+02:00
0.01491,0.0015,9.9405,2022-08-08T04:00:00+02:00,2022-08-08T05:00:00+02:00
0.01491,0.0015,9.9405,2022-08-08T05:00:00+02:00,2022-08-08T06:00:00+02:00
0.0161,0.00162,9.9405,2022-08-08T06:00:00+02:00,2022-08-08T07:00:00+02:00
0.0166,0.00167,9.9405,2022-08-08T07:00:00+02:00,2022-08-08T08:00:00+02:00
0.03062,0.00308,9.9405,2022-08-08T08:00:00+02:00,2022-08-08T09:00:00+02:00
0.03797,0.00382,9.9405,2022-08-08T09:00:00+02:00,2022-08-08T10:00:00+02:00
0.03777,0.0038,9.9405,2022-08-08T10:00:00+02:00,2022-08-08T11:00:00+02:00
0.0339,0.00341,9.9405,2022-08-08T11:00:00+02:00,2022-08-08T12:00:00+02:00
0.02704,0.00272,9.9405,2022-08-08T12:00:00+02:00,2022-08-08T13:00:00+02:00
0.02594,0.00261,9.9405,2022-08-08T13:00:00+02:00,2022-08-08T14:00:00+02:00
0.02545,0.00256,9.9405,2022-08-08T14:00:00+02:00,2022-08-08T15:00:00+02:00
0.02664,0.00268,9.9405,2022-08-08T15:00:00+02:00,2022-08-08T16:00:00+02:00
0.02455,0.00247,9.9405,2022-08-08T16:00:00+02:00,2022-08-08T17:00:00+02:00
0.02465,0.00248,9.9405,2022-08-08T17:00:00+02:00,2022-08-08T18:00:00+02:00
0.02336,0.00235,9.9405,2022-08-08T18:00:00+02:00,2022-08-08T19:00:00+02:00
0.02088,0.0021,9.9405,2022-08-08T19:00:00+02:00,2022-08-08T20:00:00+02:00
0.02018,0.00203,9.9405,2022-08-08T20:00:00+02:00,2022-08-08T21:00:00+02:00
0.01809,0.00182,9.9405,2022-08-08T21:00:00+02:00,2022-08-08T22:00:00+02:00
0.0169,0.0017,9.9405,2022-08-08T22:00:00+02:00,2022-08-08T23:00:00+02:00
0.0167,0.00168,9.9405,2022-08-08T23:00:00+02:00,2022-08-09T00:00:00+02:00
0.016,0.00161,9.9365,2022-08-09T00:00:00+02:00,2022-08-09T01:00:00+02:00
0.0157,0.00158,9.9365,2022-08-09T01:00:00+02:00,2022-08-09T02:00:00+02:00
0.0154,0.00155,9.9365,2022-08-09T02:00:00+02:00,2022-08-09T03:00:00+02:00
0.0149,0.0015,9.9365,2022-08-09T03:00:00+02:00,2022-08-09T04:00:00+02:00
0.01481,0.00149,9.9365,2022-08-09T04:00:00+02:00,2022-08-09T05:00:00+02:00
0.01481,0.00149,9.9365,2022-08-09T05:00:00+02:00,2022-08-09T06:00:00+02:00
0.0154,0.00155,9.9365,2022-08-09T06:00:00+02:00,2022-08-09T07:00:00+02:00
0.0163,0.00164,9.9365,2022-08-09T07:00:00+02:00,2022-08-09T08:00:00+02:00
0.01689,0.0017,9.9365,2022-08-09T08:00:00+02:00,2022-08-09T09:00:00+02:00
0.01709,0.00172,9.9365,2022-08-09T09:00:00+02:00,2022-08-09T10:00:00+02:00
0.01729,0.00174,9.9365,2022-08-09T10:00:00+02:00,2022-08-09T11:00:00+02:00
0.01719,0.00173,9.9365,2022-08-09T11:00:00+02:00,2022-08-09T12:00:00+02:00
0.01709,0.00172,9.9365,2022-08-09T12:00:00+02:00,2022-08-09T13:00:00+02:00
0.01699,0.00171,9.9365,2022-08-09T13:00:00+02:00,2022-08-09T14:00:00+02:00
0.01689,0.0017,9.9365,2022-08-09T14:00:00+02:00,2022-08-09T15:00:00+02:00
0.01669,0.00168,9.9365,2022-08-09T15:00:00+02:00,2022-08-09T16:00:00+02:00
0.01669,0.00168,9.9365,2022-08-09T16:00:00+02:00,2022-08-09T17:00:00+02:00
0.01679,0.00169,9.9365,2022-08-09T17:00:00+02:00,2022-08-09T18:00:00+02:00
0.01689,0.0017,9.9365,2022-08-09T18:00:00+02:00,2022-08-09T19:00:00+02:00
0.01689,0.0017,9.9365,2022-08-09T19:00:00+02:00,2022-08-09T20:00:00+02:00
0.01679,0.00169,9.9365,2022-08-09T20:00:00+02:00,2022-08-09T21:00:00+02:00
0.0164,0.00165,9.9365,2022-08-09T21:00:00+02:00,2022-08-09T22:00:00+02:00
0.0156,0.00157,9.9365,2022-08-09T22:00:00+02:00,2022-08-09T23:00:00+02:00
0.01481,0.00149,9.9365,2022-08-09T23:00:00+02:00,2022-08-10T00:00:00+02:00
0.01259,0.00127,9.9118,2022-08-10T00:00:00+02:00,2022-08-10T01:00:00+02:00
